SYMBOL,BM_1 ,BM_2 ,BM_3,UC_1 ,UC_2 ,UC_3 
GALNT2,117888.9755,120771.9075,148350.8637,428331.169,341077.844,359263.8597
GALNT5,24680.32988,14071.48594,12756.9791,10224.6941,5450.866778,12768.53247
GAMT,10854.4946,39620.0434,31206.8098,85264.92835,7609.698719,45573.12317
GANAB,905319.5697,996650.5096,1429513.882,2465229.575,2205733.391,2635728.308
GAPDH,12681050.38,14619472.78,20350700.58,4027967.901,3037395.87,2446453.572
GAPVD1,14329.09757,15399.13944,13781.487,89002.06859,58959.85808,60369.60562
GAR1,24161.68135,12838.49597,10935.15272,3349.747317,6251.211378,7452.869779
GARS1,775844.0559,952939.4181,1056821.235,429842.2853,250265.0278,640906.1266
GART,189604.2212,127833.7282,118359.8966,389901.3644,380621.9964,323646.1481
GAS6,5785.450428,4866.709215,1377.404694,7376.495818,10208.63189,9105.68093
GATA6,5072.747329,4936.674592,4287.753936,39719.90544,29601.71461,41419.13532
GATAD2A,23605.9969,16274.56233,20501.29759,66638.25613,29617.50941,68256.07269
GATAD2B,2750.784102,2475.193735,1316.595686,7229.181422,11002.89341,19375.24933
GBA,252154.3782,330337.5445,425059.9855,240981.9044,135726.8649,173091.9548
GBE1,287003.393,486708.7243,567099.2922,276314.9979,446061.8128,230117.2975
GBF1,81307.42187,84174.97935,112751.9884,289912.9339,230778.7775,188334.9415
GBP1,21837.2059,54912.38377,71380.85703,71868.19578,61971.12917,108402.3729
GC,4034.434757,15613.97048,6588.465825,4307.87008,192921.0573,5162.09048
GCC1,13618.45894,20769.46244,25746.16319,30159.97214,25695.5955,37600.56152
GCC2,12719.76717,821.3422132,9449.231845,15703.87403,17764.95067,20677.32624
GCLC,5562.398652,3695.174961,1982.338037,9868.501806,9037.640813,10659.75325
GCLM,68050.87454,68688.81268,68999.08691,109681.3323,159775.9863,212466.0098
GCN1,202938.0509,205560.1037,229425.7063,372062.1155,241613.788,380459.0691
GDAP2,12162.65512,1292.127359,13294.19064,23060.46557,14522.61792,8662.579576
GDI1,403309.3727,745863.2621,931653.8333,920385.3927,829626.3632,811893.5541
GDI2,1002417.334,976640.4462,1216687.56,2530929.795,1864326.256,2416796.97
GEMIN4,11085.97751,30936.79717,26389.837,90149.79893,32037.79708,54956.67071
GEMIN5,5877.917809,3161.675146,9284.072419,60650.80361,10262.43778,13221.45196
GET3,74123.1318,34701.04073,86124.26082,94890.2904,35787.59504,100914.325
GFM1,2551.22882,16053.06903,16970.23465,92767.56214,59462.47453,38484.11996
GFM2,5792.611378,26684.74756,8625.117769,31343.03532,31903.75383,29996.66386
GFPT1,213454.5257,202003.288,254387.6639,520642.1474,431899.5385,584119.8659
GFPT2,59216.75486,66877.80542,77424.07471,818732.2534,531606.0761,901836.1156
GGCT,2333.928334,11210.2721,28216.01435,35889.26648,27576.44992,1758.16227
GGCX,3077.340848,12816.20384,398.9951462,25772.4657,2575.963533,4178.776169
GGH,6078.706081,5067.217969,6969.927318,18671.83453,12331.50831,23173.62697
GID8,9192.341942,6852.885907,2769.515074,1387.900659,20121.95375,9509.038457
GIGYF2,30959.52377,23728.98732,20703.18964,70386.09042,44926.84117,64320.1173
GINS3,3673.088236,1204.281437,1498.318123,11637.39073,13029.75913,17710.56277
GINS4,46987.18366,2597.975859,102989.9186,7271.836493,30430.40136,50121.39256
GIPC1,20862.13104,19419.96525,34745.36957,30286.45128,11143.17373,12059.2322
GIT2,14609.15237,14825.23349,19924.74823,30842.10844,25442.70145,22786.2588
GJA1,93925.28659,92613.90044,121978.3236,149654.0252,182991.7741,173602.7752
GK,25108.23563,25555.00433,9918.762089,88880.08043,60402.26614,103071.7931
GLB1,170692.2921,177726.3496,253460.3584,227431.6533,192870.2039,208506.8043
GLG1,129604.9192,96965.0095,118279.2593,287107.324,256465.0902,263259.9513
GLIPR1,27921.42357,26388.76877,33092.67461,45036.9831,46957.09722,54518.60091
GLIPR2,16068.20064,14787.2481,24888.32229,12785.78785,16334.20316,14892.82792
GLMN,23943.02675,20922.99356,29270.171,82679.70184,57035.70709,90398.41052
GLO1,316985.9533,347434.3364,524811.8662,806158.5487,779871.8238,942407.924
GLOD4,224505.4311,210362.0262,153210.9517,321133.1985,353788.3005,467789.5136
GLRX,469958.536,482946.1446,759726.9536,6046499.293,2268639.155,4246760.839
GLRX3,233120.7089,221308.0489,247889.1015,499281.0326,378060.6774,379397.4419
GLS,513503.3574,211170.6009,233410.198,772874.1477,384979.5683,383972.5587
GLT8D1,36558.49642,27599.96763,34851.58115,66254.8622,49900.12789,64659.06122
GLUD1,393892.4583,354641.3331,343708.2448,845406.8601,731766.4398,783868.7272
GLYR1,5744.82401,2062.818377,1958.663712,4419.507487,4673.894521,18458.93707
GM2A,25930.55164,24658.98126,29006.01216,31255.81475,30576.46846,30127.64267
GMFB,276231.1764,261264.3696,359108.1368,487555.9113,468365.4576,517473.0039
GMPPA,40872.9992,29816.38642,70772.49629,181188.0474,162864.1495,170719.8776
GMPPB,62507.69636,31036.31622,54860.80729,138561.9971,147879.0946,149584.3378
GMPR2,14683.66504,7882.897487,11843.56996,5163.511901,4786.433622,8573.592061
GMPS,31237.96978,70716.60947,108714.0127,101618.945,78021.12792,75787.90212
GNA11,144005.6081,121506.4722,152359.3598,143442.2494,166486.3601,155318.1468
GNA13,35549.03423,18811.35161,30566.16936,13958.18883,20221.80425,24812.55338
GNAI1,10626.80477,4838.765822,11472.24457,22174.93377,19490.72054,21208.24569
GNAI2,580254.7258,398539.3487,502188.0139,638999.7906,439372.3309,477624.4767
GNAI3,3211.666074,3763.001017,2398.375441,32980.71076,46453.27047,38386.45241
GNAQ,1614.161375,2501.823592,23159.96878,27191.21372,19496.48585,16452.17627
GNAS,180895.9705,168376.4291,234602.5407,188518.3905,193541.8412,196528.8145
GNB1,257098.3414,294916.2794,340163.0918,473085.5794,447959.2028,409610.0365
GNB2,437932.8185,457143.1675,542476.6308,771139.0184,618272.1147,586277.4203
GNB4,32499.65625,30436.73183,39728.28795,38458.33757,50388.33512,53238.80822
GNE,42572.19908,48578.03678,53269.40669,89664.17526,78717.77162,111637.4766
GNG10,56818.26089,47229.57644,35218.43988,66474.67311,33325.20674,41364.21384
GNG11,2413.712239,7417.420248,4388.222628,4962.541933,8598.708354,6584.47067
GNG12,532398.5074,403068.5126,443209.4748,477833.6697,350561.1514,339328.6361
GNG2,20836.15003,26919.83494,29065.12894,31021.28973,43541.57983,72558.2518
GNL1,240350.918,210300.9185,50948.44697,552543.6195,432339.5667,483766.3125
GNL3,81742.46233,65273.76682,112655.8184,311825.0506,255120.5897,313964.0366
GNPDA1,30308.1589,5493.327993,19986.34863,18911.96169,3933.344935,18673.35686
GNPDA2,5643.850349,3393.401359,3042.275556,11240.59124,22376.25626,4892.271602
GNPNAT1,63264.54641,56590.37712,71407.69323,11265.94909,81737.28645,127723.0236
GNS,348064.5049,441289.8212,592403.6258,370539.4112,305545.966,371107.5488
GOLGA2,69279.55081,48653.41972,73901.36756,112560.8472,104529.0265,128689.4846
GOLGA3,144822.3241,139983.773,136129.1574,329526.4614,273728.9189,382084.4481
GOLGA4,20162.62559,16478.20915,19308.47699,35408.50869,36231.4286,42442.96994
GOLGA5,33237.84473,25925.73993,16195.36443,68075.48818,30056.62173,67905.30543
GOLGB1,40789.01544,28051.59538,39142.93521,72235.72056,55689.97945,58462.55841
GOLIM4,67840.62685,32350.33426,48606.27486,131308.5659,85128.93824,147032.2381
GOLM1,6516.175717,11648.8067,5192.174526,48134.13315,30851.94285,29564.55866
GOLM2,16185.83347,18426.79087,20701.29572,24319.72963,1142.200472,15130.36353
GOLT1B,112489.5838,105771.034,78555.12288,22784.28479,18363.31814,11866.86419
GOPC,37594.96444,38362.90505,49399.08586,76644.54105,49405.47339,52939.35573
GORASP2,124293.4866,134618.376,202501.887,282782.5578,237596.6906,283175.6971
GOSR2,4693.555932,5279.063998,6136.42431,12109.02949,18050.07457,19991.16994
GOT1,159530.3389,129815.2229,186780.8974,247669.5549,184790.7807,240146.3619
GOT2,588278.2925,481917.7525,701581.6529,2107517.056,1485654.207,1729625.953
GP1BB,38361.03109,7062.416463,2103.784378,4446.344956,19835.22717,23063.19858
GPAA1,49357.03688,3660.581531,2769.062379,134296.2531,9272.524329,109247.6958
GPAM,29239.47192,21350.58114,21534.97196,21785.91436,8746.247786,14643.5628
GPCPD1,2294.958009,3668.597963,4780.155835,9779.910224,3485.675971,6501.035693
GPD2,73369.06254,62618.74309,85272.17486,72281.86152,61622.61249,63639.12101
GPHN,18358.66617,16044.2252,14186.37328,1990.095009,5535.757371,31543.0203
GPI,1479651.703,1197920.352,3127266.563,2808582.262,2189783.2,2078599.9
GPKOW,1590.859864,1406.156474,925.1192822,3853.986923,771.679286,4199.924234
GPN1,2764.957685,1896.908422,1693.246356,56583.77793,91182.2401,18421.88127
GPR107,7329.439349,10257.72065,10150.20784,19642.00118,8065.369224,23222.81217
GPR176,1074.10661,1532.235086,14448.53924,2458.39067,14035.33016,8066.307371
GPR89B,34676.03749,16902.72271,10058.8361,30089.13709,34099.19999,23805.94221
GPRC5A,6071.320095,5776.344362,10168.45441,11830.43988,2431.254709,876.6573208
GPS1,89023.01149,76850.37796,78645.84469,170269.0479,155637.6518,183721.7778
GPSM1,12395.15331,14389.04581,19786.38469,22874.52847,4668.656092,20877.85128
GPT2,9022.619959,2341.483775,6232.801057,25279.3381,23523.64814,23794.47325
GPX1,111149.1306,74188.04595,52266.53612,156586.839,80151.00379,146118.6483
GPX4,103872.1421,127695.4115,127704.9015,177688.872,145654.206,158542.4261
GPX7,21021.50743,6465.689179,61486.86454,21416.30661,6723.171088,50807.63002
GPX8,405074.0201,382990.3544,453512.5499,797397.7305,523673.0282,813600.2861
GRAMD1A,1370.360499,3631.442121,2779.326699,8673.494521,9722.276698,8694.856236
GRAMD2B,14749.36733,4073.697726,10278.96574,1536.80841,1207.155655,3446.448565
GRB2,49299.57971,78225.86977,96219.36576,243618.3438,278042.6051,282337.6551
GREM1,4774.557921,20134.56507,3546.795576,2716.053172,18650.77926,3492.115126
GRHPR,47505.93622,44706.31572,31289.40258,120297.2979,85146.01723,83630.18702
GRK2,10886.63568,58131.32993,23276.63088,28618.45581,45244.21556,31439.4821
GRN,45222.41042,43517.6587,100094.3327,85216.96732,116427.7151,101855.4372
GRPEL1,45194.38338,32291.40006,38498.62656,72783.9045,51499.14294,61106.3821
GRSF1,9867.16258,12045.68721,4332.348744,40989.45777,34969.7634,47400.50745
GRWD1,32235.52476,21892.50842,28003.52487,86595.96265,79335.5677,114114.5782
GSDME,19559.73703,22821.64859,32018.64893,107904.4475,80343.8372,68613.29631
GSN,806090.3263,856934.0852,1351810.194,405859.4789,455511.4501,442644.6755
GSPT1,34376.28482,34418.96725,38193.6275,31904.83977,33257.68182,34278.84959
GSPT2,74795.92851,51805.28608,79025.9851,68919.33225,46710.04711,45181.17342
GSR,305309.9659,333220.4375,401144.563,740182.7034,556280.1912,755030.9895
GSS,151101.9146,141139.2551,211676.2776,239017.7025,185334.8334,196637.2868
GSTCD,4517.912496,6987.643259,9796.790249,3657.597027,7313.681816,6931.153438
GSTK1,129611.6043,46080.89857,189571.828,127338.6088,101890.5074,76670.05648
GSTM2,49270.43551,49881.09069,58063.02131,75676.03033,31780.00761,50710.73613
GSTM3,89960.70065,78603.18248,139683.9513,77915.61946,81039.1679,80091.75658
GSTP1,1026277.856,1430061.741,1933972.403,3055195.731,2691574.465,3437414.413
GSTT2B,44711.12251,1210.424732,23092.16789,7462.676206,6980.45847,26970.48909
GSTZ1,6318.170965,636.9403348,8678.471165,20773.14167,8694.433946,17095.97898
GTF2E1,15287.29617,20056.1409,19364.39134,34300.98229,14832.46615,40177.66398
GTF2H2C,1223.190066,3028.144902,1852.465777,16281.81494,22889.88403,3842.023618
GTF2I,20732.02483,13386.85278,17664.28187,16299.40443,14786.32123,26391.04655
GTPBP1,31644.68113,55875.68339,44537.03892,65658.45272,48819.76594,35778.1138
GTPBP4,114733.599,134320.9215,81388.39689,302541.9443,204510.7475,286488.6789
GUK1,127499.5554,71424.09771,129950.9554,141488.8528,88899.50271,75277.02486
GXYLT1,7773.80711,3011.601059,6467.201379,11050.23586,15978.73253,13386.97788
GYG1,169917.7952,205011.5298,293433.2017,281028.0471,288947.3023,341062.3328
GYS1,164250.7521,172463.5424,239496.4322,224572.9385,149414.5394,159163.2278
H1-0,10100.90267,20686.14184,16384.23621,20752.65853,31484.09201,44605.86349
H1-10,5266.925532,4114.757743,3580.784572,28847.23614,30339.60959,61894.87417
H1-5,13315.00058,8723.644245,9205.250562,13732.95885,77298.89487,104857.8434
H2AC18,34944.07954,82629.64699,81161.15249,11085.50359,2042.491903,2409.261887
H2AX,27238.07014,29803.88916,22126.59433,11636.33994,10420.24289,31247.52531
H2AZ2,17688.71323,10608.87268,21924.86896,93809.59373,170972.5093,176289.7562
H2BC13,2542184.38,3981000.965,4290333.822,2579086.536,2300457.309,3875419.192
H3C1,68998.68716,55705.53996,38106.82587,8040.256122,5973.425019,4907.018891
H4C1,9893.377917,7474.309042,20011.50262,299402.3457,556482.7858,695772.7057
H6PD,87019.3964,86408.80895,125743.2313,170117.2018,105465.2328,122785.7606
HACD3,139800.9527,142294.5855,210029.3245,70754.81619,51448.17882,39264.53957
HACD4,2500.136676,9309.777562,12134.44043,13575.67451,7434.744282,6086.884543
HADH,41629.19847,36927.69808,60577.39036,49923.19255,47613.47483,55864.18679
HADHA,476488.3151,496618.498,746342.3968,812806.2264,559217.6684,598802.8972
HADHB,205222.4669,209461.6066,315399.4416,314468.5665,243110.7164,223335.0718
HAGH,120710.8487,144001.4135,217381.9887,210761.2006,151372.0571,139520.0759
HAL,5376.000941,1037.108078,16519.89824,7229.528575,7429.071364,14225.80034
HAPLN1,2770.609155,1499.291644,4607.799874,4884.881427,16088.87734,21143.7394
HARS1,377705.1021,369387.2562,441651.0123,767896.6781,625571.8174,635505.9511
HARS2,15385.88642,6154.107721,17139.17142,50270.26286,23506.74583,60040.00608
HAT1,12093.00697,17003.52238,6908.147515,22620.84865,2228.066708,35535.38579
HAX1,2007.588327,6398.231791,308.0591859,3666.118758,8783.523527,11164.54262
HBA1,49849.97526,48506.76654,95058.89819,163628.6785,62243.78765,76965.90886
HBS1L,36933.47697,37520.74471,50143.23582,104510.4238,80555.30123,94388.62295
HCCS,7971.545954,25559.5304,11592.4336,10585.83341,21038.60744,11451.49196
HCFC1,57671.71649,50598.50506,47316.07162,162044.9962,185981.8653,218423.9555
HDAC7,15055.12409,15619.71527,21326.40328,24893.53214,26075.94681,25629.85554
HDGF,306013.2214,267760.56,314010.1092,179646.455,242157.6437,262693.0225
HDGFL2,6935.844992,16495.18404,8853.854553,31975.84397,9815.346953,24099.24991
HDHD2,83211.92688,56000.37039,51789.5133,83488.09098,58702.12526,55659.25486
HDLBP,557284.8618,431960.0416,602537.1036,1246051.62,1123320.876,1247268.079
HEATR1,678.3442498,7384.121627,8722.844381,17862.3054,17267.92994,13954.95065
HEATR3,13419.47772,9405.636523,14272.97858,46208.50231,20784.29428,27623.05818
HEATR5B,9624.513029,7016.227476,8166.177811,7913.169529,8702.317244,7776.189575
HEATR6,3265.534316,1197.139499,9758.548449,1849.802617,17667.58166,3529.378823
HEBP1,92437.03665,75732.76854,137818.4755,29741.84786,20240.69877,34498.06082
HEBP2,71591.95408,45943.99579,82005.82725,34257.60745,82170.2717,103101.5795
HECTD1,49299.1696,43134.48196,49412.1398,39483.0476,14563.41784,47113.15497
HECTD3,6306.689098,10022.4393,15924.72638,16501.48621,12307.66229,7258.714377
HEG1,25552.93575,7867.832441,3654.226165,22298.43193,13367.87448,1505.648764
HELZ2,10521.13504,12263.14666,9810.289776,30833.76888,2275.279669,28990.85246
HEPH,3592.949179,1799.569653,12632.36201,11084.90248,520.293235,37700.52665
HERC2,5677.348764,2850.576373,5244.21776,11857.13243,11134.67855,5526.602929
HERC4,108670.2234,100471.5876,130120.6045,99187.66814,78956.17907,124802.8152
HEXA,229685.8602,197942.3803,342538.405,307561.462,252885.3009,157075.2228
HEXB,284112.1298,411747.1238,446897.3171,963754.4247,685558.9221,277440.5834
HGF,3558.351979,34841.81238,10919.77483,10840.30823,19254.51387,73109.37364
HGFAC,3469.576808,4623.867776,6712.081138,5144.290547,17280.47164,7968.525245
HGH1,13496.88196,9229.951105,3970.696023,40688.93688,39271.56584,37096.62637
HGS,92247.1694,97139.55863,205284.5991,159232.3801,208059.2159,162981.2202
HIBADH,48876.73297,64412.63165,77894.38872,79658.94353,66241.73029,73539.36019
HIBCH,28533.51105,25580.09606,31540.62313,30751.61883,24732.58144,21209.50472
HIKESHI,6820.341419,6501.140375,9998.61665,293.6250454,8485.616761,9112.788945
HINT1,199886.9345,228769.0159,261959.9037,266700.1296,209263.0887,269881.2342
